"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",1240735183172755456,,Thu Mar 19 20:21:34 +0000 2020," Tampa, FL",Cami Stump,75,30495,0,
"@AdamSchefter I live in western South Dakota, i'm always socially distanced... 1 corona case per every 7,700 spare miles in SD.... you guys can have your dense population quarantine Enjoy!!",1240735183386664961,,Thu Mar 19 20:21:34 +0000 2020,,Richy Rich,7,0,0,
RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,1240735183386685441,,Thu Mar 19 20:21:34 +0000 2020,PG MD💕,Golden.🦋,558,47271,0,
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,1240735183420010496,,Thu Mar 19 20:21:34 +0000 2020,,Dae✨,142,85306,0,
@CheyLoftus Fuck the corona this quarantine is gonna kill me,1240735184342773761,,Thu Mar 19 20:21:34 +0000 2020,"Santa Cruz, CA",emma BLACK LIVES MATTER,49,0,1,
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",1240735184829460480,,Thu Mar 19 20:21:34 +0000 2020,Fuck ass austin,Mcscuse me bitch.,534,98411,0,
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",1240735184862896128,,Thu Mar 19 20:21:34 +0000 2020,,C ✨,798,98411,0,
So Corona nor fit just carry this two https://t.co/ONTA0yH0cs,1240735185177587717,,Thu Mar 19 20:21:34 +0000 2020,,Terry_Chm101,17,0,0,
"@stefflondon There's corona outside, ye",1240735185232187393,,Thu Mar 19 20:21:34 +0000 2020,Space,BIG CHIEF,3394,0,0,
"RT @simonmaginn: Johnson's 'plan' will kill us all. Not intentionally, he's too thick for that, just by him being the dumb, lazy, amateur,…",1240735185433505794,,Thu Mar 19 20:21:34 +0000 2020,warrington,"Martin ellis #BLM, no peace without justice",6143,145,0,
@BleacherReport @AdamSchefter Corona went from the NBA to soccer to the NFL,1240735185450217483,,Thu Mar 19 20:21:34 +0000 2020,"Atlanta, GA",xavier,602,0,0,
RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,1240735185643208704,,Thu Mar 19 20:21:34 +0000 2020,,ama!ya 💛,3329,33349,0,
RT @pattonoswalt: this incompetent racist asshole https://t.co/xrEh1klVt8,1240735185982939136,,Thu Mar 19 20:21:34 +0000 2020,"Hamburg, Germany",Antifa McGartencenter ⬛️ 🇹🇼,525,13752,0,
"RT @andykeetch: @SamPamphilon @LukeB_MTB to be fair, corona is piss beer",1240735186159054852,,Thu Mar 19 20:21:34 +0000 2020,"Tlahuelilpan, Hidalgo ⛽️",Felipe de EdimBurger con queso ੯･͡v､,1608,5,0,
"RT @krymimusic: I wish a few big Ghanaian musicians would come together, hosted by one big television station, do a medley of songs for Gha…",1240735186314301442,,Thu Mar 19 20:21:34 +0000 2020,Akurase Community 🌎,Mega,12187,75,0,
RT @Saliimthedream: “I got corona” 🦠😂 https://t.co/HczvhBqC1q,1240735186788253702,,Thu Mar 19 20:21:34 +0000 2020,"Palmela, Portugal",Vasco Rosa,124,11461,0,
The number of cases in the U.S. have almost tripled in a week because you hooligans don’t like to STAY HOME.  When you get back from your beach trip the least you can do is quarantine yourself. https://t.co/wmGx2fZqSq,1240735186829987840,,Thu Mar 19 20:21:34 +0000 2020,"Anchorage, AK",Haylee,573,0,6,
RT @Andy: Worth noting there isn’t any real way to get your hands on a Corona Test in Manhattan. How is this possible?,1240735186922475522,,Thu Mar 19 20:21:34 +0000 2020,,diane thompson,215,299,0,
RT @menghanyurkan: I agree with this man for the first time in my life,1240735187236818944,,Thu Mar 19 20:21:35 +0000 2020,,سمر,275,1836,0,
Corona ou bird box?,1240735187375403009,,Thu Mar 19 20:21:35 +0000 2020,R$,Dede 🐺,951,0,1,
"I went to rite-aid and was sneezing like crazy because of my cat and this boy walks past me and says ""corona"" then leaves. https://t.co/nCDRI5Lonk",1240735187429883904,,Thu Mar 19 20:21:35 +0000 2020,good question.,A.J.🇵🇷,1460,0,0,
"RT @Monica_xO: Don’t blame millennials, we’re all working from home. These are dirty little Gen Z kids 🥴",1240735187677437953,,Thu Mar 19 20:21:35 +0000 2020,"Philadelphia, PA",Suburban Raised Lame,171,35,0,
RT @evelynvwoodsen: Corona got us moving like in high school. Who wanna FaceTime all night till the phone get hot?,1240735187929047043,,Thu Mar 19 20:21:35 +0000 2020,"McAllen, TX",priscy 🤤,816,68607,0,
"RT @Thyview: Sunday 22nd march....sharp 5pm...
Whole country is requested to make loud sounds either by clapping or banging utensils as a s…",1240735188339945472,,Thu Mar 19 20:21:35 +0000 2020,"Vijayawada, India",💥🔥🌟💲Rℹ♈EJ🅰 ™️🤸🏻🔱🤝,756,346,0,
RT @Vedic_Revival: This explains how Pakistan and Malaysia have managed community spread even with warm weather https://t.co/E1PJHrmh9t,1240735188516327424,,Thu Mar 19 20:21:35 +0000 2020,,Parth,2872,3,0,
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,1240735188696645633,,Thu Mar 19 20:21:35 +0000 2020,DETROIT ,JC ❄️,1792,85306,0,
remind corona may afflict https://t.co/7xXPZwn86t,1240735188776292352,,Thu Mar 19 20:21:35 +0000 2020,mounifia governate-egypt,abdalhamed stohy,22,0,0,
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,1240735188788879361,,Thu Mar 19 20:21:35 +0000 2020,Argentina,Sweet Creature,1192,85306,0,
RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,1240735188822437894,,Thu Mar 19 20:21:35 +0000 2020,,Julian.,339,47271,0,
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,1240735188952514562,,Thu Mar 19 20:21:35 +0000 2020,"Antwerpen, België",Aless,261,85306,0,
ikea is the epicenter of corona virus: stay clear,1240735188973322240,,Thu Mar 19 20:21:35 +0000 2020,"Los Angeles, CA",ewose,197,0,0,
RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,1240735189246128129,,Thu Mar 19 20:21:35 +0000 2020,hard to tell,¯\_(ツ)_/¯,13,126624,0,
RT @JbgJosh: Corona virus = fake news,1240735189489385473,,Thu Mar 19 20:21:35 +0000 2020,Wherever the suns shinin🌞,Dakota,500,1,0,
"RT @briantylercohen: When someone you know dies of this thing, you can find solace in the fact that when the president was supposed to be l…",1240735189619351553,,Thu Mar 19 20:21:35 +0000 2020,,Corbyn was right. Again. ✊🏽,2583,782,0,
"Me looking at the numbers wondering how much jewelry I need to move to leave my job or at least get one that pays less. 

If Corona got you down and you need another stream of income,… https://t.co/QP3S5V8Tq8",1240735190001037320,,Thu Mar 19 20:21:35 +0000 2020,"Durham, NC",cinawendela ♌,66,0,0,
"But seriously, guys, what is this 2020?! Fire outbreak, flood, hail, Corona Virus came in and is refusing to leave, monkeys entered express, deer and geese too. What page is this in the book of Revelations? What is happening?!",1240735190173048833,,Thu Mar 19 20:21:35 +0000 2020,Around the world,Van Der Great..,1529,0,0,
RT @goodbeanaltalt: holy shit I hate every person in this video,1240735190449664000,,Thu Mar 19 20:21:35 +0000 2020,"Sylmar, Los Angeles",Jose,47,65280,0,
"News programmes create the wrong impression by repeatedly showing celebs at home with Corona virus looking better than most of us do with a common cold. 

They need to show us people in hospital gasping for breath as they die. Perhaps then more people will take it seriously.",1240735190525325317,,Thu Mar 19 20:21:35 +0000 2020,Loch Lomond,Crocharibas,728,2,4,
"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",1240735190533787649,,Thu Mar 19 20:21:35 +0000 2020,,Leo,131,46045,0,
"RT @zzzzaaaacccchhh: MIKE D: Well I'm Mike D but you can call me
EVERY BEASTIE BOY: Mona!
MIKE D: Stayin at home to avoid
EVERY BEASTIE BOY…",1240735190680399872,,Thu Mar 19 20:21:35 +0000 2020,"Las Vegas, NV",Maria,763,13808,0,
RT @bIondiewasabi: this man’s piss could stop corona,1240735190789632000,,Thu Mar 19 20:21:35 +0000 2020,,Grace Tso,173,44280,0,
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,1240735190940561415,,Thu Mar 19 20:21:35 +0000 2020,,Kennedi Bryant,23,85306,0,
So Love is really Blind... but it’s also over :( That’s why here is the Millennial’s Toolkit: How to survive the corona self-quarantine ✨#selfquarantine #coronavirus https://t.co/LGMXVSqfpN,1240735190244306960,,Thu Mar 19 20:21:35 +0000 2020,,millennialmanifesto,3,0,0,"{'text': 'selfquarantine', 'indices': [137, 152]}"
y'all it's been awhile since i dropped some 🔥 bars on these stweets. i'm really putting my corona virus quarantine to good use. checkout my remix for kendrick lamar's alright. https://t.co/871WK7quTV,1240735190764445702,,Thu Mar 19 20:21:35 +0000 2020,str8 outta sironko x mbale,#diaryofnasawali,58600,2,12,
My job don’t gaf if corona herself walked in this mf were still not closing.,1240735191418748928,,Thu Mar 19 20:21:36 +0000 2020,,Britt ♡,881,0,0,
RT @nicolebyer: Everyone in this looks sick,1240735191657840641,,Thu Mar 19 20:21:36 +0000 2020,"Elizabeth, NJ",Kevin,450,48505,0,
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",1240735191980806145,,Thu Mar 19 20:21:36 +0000 2020,"Fayetteville, NC",A. BIG DAWG!,639,98411,0,
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",1240735191997526016,,Thu Mar 19 20:21:36 +0000 2020,"Elizabeth, NJ",Raiton! ⛵️,465,98411,0,
@Cantguardmike Coach Payton has Corona 👀👀 Thoughts??,1240735192056074240,,Thu Mar 19 20:21:36 +0000 2020,,Josh Williams 🇺🇸,44,0,1,
RT @nmwdesign: Diane Abbott has called for the BBC to stop filming casualty and holby city so the staff can help out with the corona virus…,1240735192068886528,,Thu Mar 19 20:21:36 +0000 2020,"Whittlesey, England",Martin Howlett 🏴󠁧󠁢󠁥󠁮󠁧󠁿,70,1585,0,
"RT @chelseahandler: Every Fox News host who said Corona was a hoax and not a big deal, drummed up by dems—should step down from Fox News. Y…",1240735192135974914,,Thu Mar 19 20:21:36 +0000 2020,"Texas, USA",LROJ MLS ASCP,11,9079,0,
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",1240735192240795664,,Thu Mar 19 20:21:36 +0000 2020,"Toronto, Canada",Justin McConnell,1730,30495,0,
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,1240735192333066241,,Thu Mar 19 20:21:36 +0000 2020,"Kortrijk, België",Esther,642,85306,0,
"RT @Muhammad_M_Abba: I think ASUU should continue with the ongoing strike in this era of corona virus.

Because in any Nigerian varsities…",1240735192500879362,,Thu Mar 19 20:21:36 +0000 2020,California USA,OliViA Mia,1463,17,0,
RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,1240735192882524161,,Thu Mar 19 20:21:36 +0000 2020,she/her,kt,319,47271,0,
RT @MichaelDapaah: plies 🧐... Corona Virus 🦠 Message #StaySafeStayHome #Corona https://t.co/6JhQmRcVjT,1240735193075417088,,Thu Mar 19 20:21:36 +0000 2020,,Omertà,212,644,0,"{'text': 'StaySafeStayHome', 'indices': [53, 70]}"
RT @pattonoswalt: this incompetent racist asshole,1240735193192902663,,Thu Mar 19 20:21:36 +0000 2020,,Roddy Razzmatazz,32,13752,0,
RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,1240735193322983425,,Thu Mar 19 20:21:36 +0000 2020,"uruguay, canelones",Gonzalo Stellardi,131,126624,0,
"RT @axios: Trump's notes today show ""Corona"" crossed out to read ""Chinese virus"" (Photo: Jabin Botsford/The Washington Post via Getty Image…",1240735193440419841,,Thu Mar 19 20:21:36 +0000 2020,"Florida, USA",Truth Machine 💪🏼🏳️‍🌈♥️🏳️‍⚧️,374,378,0,
RT @goodbeanaltalt: holy shit I hate every person in this video,1240735193628938240,,Thu Mar 19 20:21:36 +0000 2020,Chaselynn♡,#RipMatt #LLMattsbuttah,49,65280,0,
RT @lilbenito_: Fun fact: Tequila is the only alcohol that is a stimulant. All the others are depressants. Tequila is good for you. Drink m…,1240735193830473736,,Thu Mar 19 20:21:36 +0000 2020,"Dallas, TX",IronicallyIrene,203,74189,0,
"RT @ProJared: The Corona Virus is causing shipping delays for physical copies of #AnimalCrossing

I wanna try to help those affected!

⏩ Re…",1240735193918570499,,Thu Mar 19 20:21:36 +0000 2020,Dinossaur Island,Lopoi Yoshi,33,1882,0,"{'text': 'AnimalCrossing', 'indices': [81, 96]}"
RT @shy6y: Corona virus got me playing with my tech deck again https://t.co/mh778wAjzL,1240735194111520769,,Thu Mar 19 20:21:36 +0000 2020,greed,Ruin 🎒,152,1,0,
RT @dimej2tolu: The most common cause of common cold is an RNA virus called Rhino virus followed by another RNA virus called  Corona virus…,1240735194581254150,,Thu Mar 19 20:21:36 +0000 2020,"Abuja, Nigeria",Aliyu Shuaibu 🇳🇬,4504,1,0,
RT @bIondiewasabi: this man’s piss could stop corona,1240735194618966024,,Thu Mar 19 20:21:36 +0000 2020,Wasauksing Reserve No.16,a lovesick rez girl,1246,44280,0,
RT @TeaPainUSA: The racism ain’t a bug.  It’s an enhancement.,1240735194635743233,,Thu Mar 19 20:21:36 +0000 2020,San Antonio TX,KMarc02 #UniteBlue #WeAreThePatriots🍑,3812,591,0,
RT @__gesi: one thing to look forward to post-corona is the fire albums we’re gonna get from all these artists self-quarantining,1240735194736398341,,Thu Mar 19 20:21:36 +0000 2020,,sara,130,3,0,
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,1240735194845503489,,Thu Mar 19 20:21:36 +0000 2020,she/her | 💁🏿‍♀️ | 17,ᴀᴅᴀsɪᴀ | BLM,198,85306,0,
"RT @Jameskii: corona virus update:
im really sorry to tell you this here on twitter but unfortunately this morning I woke up to my best fri…",1240735195130626048,,Thu Mar 19 20:21:36 +0000 2020,Dann la kour,Huey🇷🇪,238,1951,0,
@jessesingal Corona beer is actually the cure.,1240735195315220487,,Thu Mar 19 20:21:36 +0000 2020,,Pepe,99,0,1,
This too shall pass https://t.co/l4AQr9Ngqf,1240735195545964546,,Thu Mar 19 20:21:37 +0000 2020,Pakistan,Hira Z,1421,0,0,
"RT @DrDenaGrayson: 😱#Florida spring-breakers:

“If I get #corona, I get corona....I’m not going to let it stop me from parting.”

#Coronavi…",1240735195550101515,,Thu Mar 19 20:21:37 +0000 2020,,Lorraine Parker,3056,3049,0,"{'text': 'Florida', 'indices': [20, 28]}"
"@iyamDavenci It seems you've not been following the US update on Corona virus. If you did, you'd have understand what I'm saying.",1240735195562684423,,Thu Mar 19 20:21:37 +0000 2020,"Federal Capital Territory, Nig",pejumuda,522,0,0,
RT @bIondiewasabi: this man’s piss could stop corona,1240735195642228736,,Thu Mar 19 20:21:37 +0000 2020,bay area,a ♡,358,44280,0,
"RT @SharjeelUsmani: How to escape Corona? Ft. @narendramodi govt

On March 22:
Indians to go on self imposed curfew and have to clap from b…",1240735196355293187,,Thu Mar 19 20:21:37 +0000 2020,Gotham city,PatangBaaz 🏹,58,87,0,
Lmfaooo why is this meeee 😂💀 https://t.co/FIptaLzFOO,1240735196552421376,,Thu Mar 19 20:21:37 +0000 2020,"Los Angeles, CA",Danny,565,0,2,
"RT @MusaNV18: Good @MashwaniAzhar

Meeting on Corona Virus by CM Buzdar: 27 Jan/05 Feb/05 March
Video message: 04 March
Tweet: 27 Feb
Contr…",1240735196821032960,,Thu Mar 19 20:21:37 +0000 2020,,Asif aziz,24880,200,0,
RT @slimwitdaphatty: Don’t catch Corona... nah Corona bet not catch me!! https://t.co/Abd5S7hLSI,1240735196967731205,,Thu Mar 19 20:21:37 +0000 2020,somewhere in lostville,Just G,171,2,0,
RT @pattonoswalt: this incompetent racist asshole,1240735197123031043,,Thu Mar 19 20:21:37 +0000 2020,,Sivart,60,13752,0,
RT @Marco_Acortes: Corona virus....its coming,1240735197387251715,,Thu Mar 19 20:21:37 +0000 2020,"Sultanpur, India",Purnendu Singh,300,91567,0,
RT @nicolebyer: Everyone in this looks sick,1240735198137978880,,Thu Mar 19 20:21:37 +0000 2020,"Atlanta, GA",youngguccidayday,613,48505,0,
RT @OverLord_Xd: I am a responsible citizen and Muslim and I realize Jummah prayer tomorrow will create a very dangerous environment for Co…,1240735198276399109,,Thu Mar 19 20:21:37 +0000 2020,"Budapest, Hungary",Charas Hai,2893,88,0,
"RT @MrDelicious13: I thought it was the Corona that was gonna git me, didn't realize @JeffPassan would murder me. 😂😂😂",1240735198385405952,,Thu Mar 19 20:21:37 +0000 2020,"Comiskey Park, IL  | ✶ ✶ ✶ ✶ |",Sultan Of Swat✪,366,5,0,
"RT @renoomokri: When the #Ebola pandemic raged, then President @GEJonathan addressed the nation and declared a national emergency and immed…",1240735198406467585,,Thu Mar 19 20:21:37 +0000 2020,"Lagos, Nigeria",Onabote Olorunyomi,112,156,0,"{'text': 'Ebola', 'indices': [25, 31]}"
"RT @clairecmc: Deflection. Classic deflection. Let’s not take the bait and stay focused on testing, mitigation, and support of our frontlin…",1240735198716858374,,Thu Mar 19 20:21:37 +0000 2020,,Twyla🌊🌊🌊🇺🇲,3000,517,0,
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,1240735199006208016,,Thu Mar 19 20:21:37 +0000 2020,Belgique,nono 🖤,262,85306,0,
Them 252 women I bet take your breath away 👀 https://t.co/rDIz5TVn6z,1240735199312457728,,Thu Mar 19 20:21:37 +0000 2020,Underwrld,Travis ₉⁹₉,584,0,4,
I’m ready to grab this corona bitch by the neck,1240735199580823552,,Thu Mar 19 20:21:37 +0000 2020,"Clearwater, FL",Sia,727,1,3,
"RT @Vijayabaskarofl: #Corona: I cldn’t wind up the day, without visiting #RGGH to check d health progress of Covid19 Pts . Am glad to see t…",1240735200218198016,,Thu Mar 19 20:21:38 +0000 2020,Madurai,Dheena Deepak 💥❤️,111,456,0,"{'text': 'Corona', 'indices': [21, 28]}"
RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain. https://t.co/MUjXT6N0Hp,1240735200276910081,,Thu Mar 19 20:21:38 +0000 2020,"Front Range, CO",A.P. Brown 🇨🇻🇵🇹,632,33349,0,
"RT @krymimusic: I wish a few big Ghanaian musicians would come together, hosted by one big television station, do a medley of songs for Gha…",1240735200470020101,,Thu Mar 19 20:21:38 +0000 2020,,LAST MAN,14,75,0,
"RT @CBSNews: “If I get corona, I get corona. At the end of the day, I'm not gonna let it stop me from partying”: Spring breakers are still…",1240735200532979713,,Thu Mar 19 20:21:38 +0000 2020, Jersey,mob,355,26733,0,
Corona virus has messed up EVERYTHING for me. Like the ground should just swallow me up.,1240735200553943041,,Thu Mar 19 20:21:38 +0000 2020,LDN✈LasGidiBaby; ,Christiana🍉'.,985,1,0,
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",1240735200713289744,,Thu Mar 19 20:21:38 +0000 2020,"Superior, WI",Glenn Craven,3660,30495,0,
"RT @_ashlee_4_: Dear corona virus, 

We really hate you. 

Sincerely, 
The class of 2020",1240735200772009997,,Thu Mar 19 20:21:38 +0000 2020,,💀🕸🖤,598,13626,0,
RT @AIAI_Comms: For more information on the corona virus (COVID-19) @ChiefsofOntario have set up a special site to help keep you informed o…,1240735200805621763,,Thu Mar 19 20:21:38 +0000 2020,Mundo,Te Pito O Te Henua,728,6,0,
RT @Alphacat: Everyone in this clip look infected to me 😂,1240735200834924545,,Thu Mar 19 20:21:38 +0000 2020,"North Attleboro, MA",ImTheRealZK-(PRFT),97,1220,0,
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",1240735200952401920,,Thu Mar 19 20:21:38 +0000 2020,"Miami, FL",Kenasha,550,98411,0,
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",1240735200985956355,,Thu Mar 19 20:21:38 +0000 2020,"Cincinnati, OH",Rozay,1623,98411,0,
"RT @jbarro: Among other things, what this shows is they're using the term ""the coronavirus"" internally like everyone else and are throwing…",1240735201073889281,,Thu Mar 19 20:21:38 +0000 2020,"Seattle, WA",spencer,833,6245,0,
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",1240735201292103682,,Thu Mar 19 20:21:38 +0000 2020,the squat rack,ShortKingAdvocate,408,98411,0,
Honestly I’m surprised this troglodyte spelled “Chinese” correctly. https://t.co/NejObIbMoG,1240735201409433600,United States,Thu Mar 19 20:21:38 +0000 2020,"Denver, CO",Dr. Who’s neighbor,146,0,0,
"RT @mitchellreports: Photo of @realDonaldTrump briefing papers from today shows ""corona"" crossed out and ""Chinese"" written in his sharpie h…",1240735201585577984,,Thu Mar 19 20:21:38 +0000 2020,"San Luis Obispo, CA",SLO Lisa 🇺🇸☮️✌🏻,550,1502,0,
"@PCOwen_a @allisonpearson @BorisJohnson Well. You don't know that. So your plan is to allow loads of people die, overwhelm the health services so loads of people can die of things unrelated to corona on the theoretical basis that we can deal with a 2nd wave.",1240735201829011456,,Thu Mar 19 20:21:38 +0000 2020,,John Smith,23,0,0,
Damn I can’t even choke on spicy food w/o people firing me up w corona 💀,1240735202122575873,,Thu Mar 19 20:21:38 +0000 2020,TX 🤘🏼,Aaliyah Jade 💜,310,0,1,
RT @hey_ciara: Me once I touch down on my first trip post-corona  https://t.co/5W0uK2qVXD,1240735202403549184,,Thu Mar 19 20:21:38 +0000 2020,somewhere in atlanta,BB🦋,867,19514,0,
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,1240735202407788547,,Thu Mar 19 20:21:38 +0000 2020,"Atlanta, GA",morgan 🍄,96,85306,0,
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,1240735202487476225,,Thu Mar 19 20:21:38 +0000 2020,,BLM🤎,550,85306,0,
"RT @freakyhussain09: Protect yourself from Corona Virus. Regularly wash your hands, ensure cleanliness and avoid public gatherings. 
#Janta…",1240735202667835394,,Thu Mar 19 20:21:38 +0000 2020,Earth,StayHome ... Doctor,309,1,0,
Wow somebody at my job has corona. And they closed it for one day to sanitize 😭,1240735202969825290,,Thu Mar 19 20:21:38 +0000 2020,Mrs.Aubrey Graham ,Jaiie ❣️,127,0,0,
RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,1240735203636711425,,Thu Mar 19 20:21:38 +0000 2020,,Jesse Coureur,16,126624,0,
"RT @JordanMcCabe5: I don’t mean to sound like a boomer, but damn our generation has problems 😳",1240735203607412736,,Thu Mar 19 20:21:38 +0000 2020,,kirsten💙,174,133,0,
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,1240735203817074688,,Thu Mar 19 20:21:38 +0000 2020,"Glasgow, Scotland",Emma Isabella,348,85306,0,
RT @NK_47_: They can’t make a ‘we are the world’ type song for Corona cause that’s a gathering,1240735203900960775,,Thu Mar 19 20:21:39 +0000 2020,A Tale Of Two Cities,Keabe,2649,25,0,
RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,1240735204169441281,,Thu Mar 19 20:21:39 +0000 2020,"Welsh, LA",Scion| Tricky,120,126624,0,
"If the information that Corona is made at the Pasteur Institute in France is correct, the international community and international human rights organizations will act to try the French state in international courts.",1240735204173586433,,Thu Mar 19 20:21:39 +0000 2020,,Akhzeroune Hacene,117,0,2,
"RT @Siya_Dlaminii: 😂😂😂Not Pulp Fiction, so toilet paper is an illegal commodity now 😂 look at where the corona has put us😂 https://t.co/AD3…",1240735204366528518,,Thu Mar 19 20:21:39 +0000 2020,Mzansi ,AMN 🎙(Any Minute Now),1641,226,0,
Gonna be the first ones hacking away &amp; sick. Fix it Jesus😂🤦🏽‍♀️ https://t.co/UmHT5lZtL8,1240735204467249153,United States,Thu Mar 19 20:21:39 +0000 2020,in my bag. ,T🌞,2194,0,0,
"RT @AGenieSaysWhat: FUCKING SHARE THIS, SHARE THIS SHARE THIS!!!!!",1240735204769181697,,Thu Mar 19 20:21:39 +0000 2020,,the 🇺🇸 unholy 🇺🇸 cheesehead 🇺🇸,761,3304,0,
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",1240735204777644033,,Thu Mar 19 20:21:39 +0000 2020,"Royal Oak, MI",Bree Velasquez,300,98411,0,
@SolOliv16110005 We’re at a store finding food for corona virus,1240735205033259008,,Thu Mar 19 20:21:39 +0000 2020,,tfastf,176,0,1,
RT @Joannahausmann: Imagine being this much of an asshole https://t.co/FCDGhtkxi7,1240735205239009282,,Thu Mar 19 20:21:39 +0000 2020,Chile,Diego Romero.,398,358,0,
"RT @Chrisballingall: This from a friend:

“Paramedics called out yesterday. I’ve just returned from Asia. I have breathlessness and fever.…",1240735205259972608,,Thu Mar 19 20:21:39 +0000 2020,"Scotland, United Kingdom",kay campbell,117,122,0,
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,1240735205499043843,,Thu Mar 19 20:21:39 +0000 2020,"London, England",kageyama,1621,85306,0,
"RT @_rohanverma: I am the CEO of @MapmyIndia - through https://t.co/p8Iqtoz77t all can find nearby corona testing, treatment &amp; isolation ce…",1240735205511446528,,Thu Mar 19 20:21:39 +0000 2020,gurgaon,neha srivastava,195,1688,0,
RT @asapaimaaa: bro if corona is a virus why students doing online school,1240735205561905153,,Thu Mar 19 20:21:39 +0000 2020,,CJ,1433,1321,0,
RT @zairfulradzuan: everyone coming out of corona as barista,1240735205796667392,,Thu Mar 19 20:21:39 +0000 2020,"Colorado, USA",michael,388,62198,0,
"@BrianKarem @jabinbotsford @realDonaldTrump Why would he cross out Corona? Wouldn't he remember to not call it that?

I mean I would understand if someone else crossed out the word, but it was him!",1240735205817757704,,Thu Mar 19 20:21:39 +0000 2020,"Miami, FL",GreenShades,103,1,1,
RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,1240735205872238594,,Thu Mar 19 20:21:39 +0000 2020,"Kansas City, KS",the BRΛND🐝,2483,47271,0,
Sister just phoned nephew has got alot worse. She's spoken to the NHS hotline now she is waiting for the corona team to come out and examine him looks like he could be taken to isolation. Stay strong little man ❤️😢,1240735206186856456,,Thu Mar 19 20:21:39 +0000 2020,Twickenham,Wozerunited,3134,0,49,
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",1240735206203633675,,Thu Mar 19 20:21:39 +0000 2020,"Helsinki, Finland",Kaisa Haatanen 🗣,517,30495,0,
Is he blind too? https://t.co/dq5yLTPB69,1240735206216290308,,Thu Mar 19 20:21:39 +0000 2020,Anacostia River,Mike Witnessed an Attempted Coup in DC,1704,0,0,
"RT @visheshunni: Corona has come to India, not because of servants or delivery boys, but because of people privileged enough to travel abro…",1240735206346067968,,Thu Mar 19 20:21:39 +0000 2020,"guwahati,india",Siddharth,20,265,0,
"Headline :""Celebrities react to corona virus""
Me: So does this mean we can use them as test kits? Do we just rub them on our arm or do we have to lick them or something?",1240735206710988801,,Thu Mar 19 20:21:39 +0000 2020,"Auckland, New Zealand",yortw,2315,23,76,
RT @nicolebyer: Everyone in this looks sick,1240735206925127680,,Thu Mar 19 20:21:39 +0000 2020,"Banquete, Tx",Rome Dome,1138,48505,0,
